step,defend_reward,attack_reward,defend_kl,attack_kl,defend_grad_norm,attack_grad_norm
83,-7.892126560211182,7.594489097595215,0.18694660067558289,0.19289818406105042,0.58203125,0.81640625
84,2.057011842727661,-2.1201260089874268,0.17422080039978027,0.21224334836006165,0.59765625,0.66015625
85,-1.0179426670074463,1.143160343170166,0.14075423777103424,0.14516642689704895,0.8203125,0.6875
86,-10.420991897583008,10.477184295654297,0.19541682302951813,0.19199194014072418,0.60546875,0.68359375
87,-5.252803802490234,5.218149185180664,0.13933634757995605,0.20046445727348328,0.56640625,0.640625
88,-7.790925979614258,7.753399848937988,0.16496266424655914,0.1259612888097763,0.58203125,0.5625
89,-16.91254997253418,16.890655517578125,0.18716475367546082,0.20085027813911438,0.75,0.73828125
90,-7.779382228851318,7.793482303619385,0.16431400179862976,0.1362069547176361,0.6796875,0.62109375
91,-9.852960586547852,9.649540901184082,0.14022386074066162,0.1359758824110031,0.58203125,0.6015625
92,-3.7736334800720215,3.8737497329711914,0.2025594413280487,0.20587258040905,0.6171875,0.66796875
93,-6.17941427230835,6.280267238616943,0.16688606142997742,0.19128994643688202,0.55859375,0.59375
94,-7.249347686767578,7.380843162536621,0.1411600261926651,0.15295009315013885,0.5625,0.66015625
95,-1.4882488250732422,1.5568947792053223,0.20261940360069275,0.16592630743980408,0.6015625,0.578125
96,-5.430240631103516,5.226348876953125,0.14150375127792358,0.16427087783813477,0.578125,0.64453125
97,-2.3751449584960938,2.4250004291534424,0.1480776071548462,0.16113629937171936,0.91015625,0.65625
98,-5.796669960021973,5.7109880447387695,0.1902860701084137,0.13790328800678253,0.625,0.56640625
99,1.2390847206115723,-1.3495627641677856,0.17839688062667847,0.20261353254318237,0.52734375,0.63671875
100,-8.3946533203125,8.412433624267578,0.1983659565448761,0.17640142142772675,0.5546875,0.67578125
101,-8.411842346191406,8.328707695007324,0.25357210636138916,0.23071175813674927,0.8125,0.8984375
102,-12.04572868347168,12.141250610351562,0.20634546875953674,0.15717080235481262,0.6484375,0.6875
103,0.8829783201217651,-0.934147834777832,0.18401062488555908,0.1486615091562271,0.5859375,0.55078125
104,-5.412700653076172,5.489690780639648,0.16390995681285858,0.15583711862564087,0.703125,0.671875
105,-6.133605480194092,6.262505531311035,0.23257100582122803,0.19740739464759827,0.67578125,0.66015625
106,-4.529664993286133,4.606752872467041,0.13678644597530365,0.18208763003349304,0.70703125,1.0078125
107,-12.835269927978516,13.012899398803711,0.15678027272224426,0.20963604748249054,0.61328125,0.59375
108,-3.163003921508789,3.2978291511535645,0.15089446306228638,0.17436039447784424,0.6328125,0.58984375
109,-10.62957763671875,10.36754035949707,0.20373588800430298,0.2404157817363739,0.6328125,0.7734375
110,-13.459604263305664,13.541150093078613,0.20612242817878723,0.18508197367191315,0.6171875,0.5
111,-12.041336059570312,12.017383575439453,0.16883555054664612,0.19226983189582825,0.61328125,0.640625
112,-16.86022186279297,16.833721160888672,0.15177074074745178,0.19546255469322205,0.57421875,0.703125
113,-5.158640384674072,5.05250883102417,0.15003973245620728,0.20163077116012573,0.515625,0.57421875
114,5.694752216339111,-5.771121501922607,0.20252689719200134,0.19840355217456818,0.71484375,0.6328125
115,-1.9417128562927246,1.931848406791687,0.17467862367630005,0.22038555145263672,0.70703125,0.67578125
116,-4.420714378356934,4.61268424987793,0.11485101282596588,0.17727722227573395,0.423828125,0.53515625
117,-5.18723726272583,5.284271717071533,0.2288399189710617,0.16161170601844788,0.6875,0.5859375
118,-4.6348395347595215,4.5774664878845215,0.1696782112121582,0.18489301204681396,0.59765625,0.6171875
119,-8.161916732788086,8.285436630249023,0.12967415153980255,0.16298586130142212,0.54296875,0.55859375
120,-4.8769330978393555,4.998920440673828,0.14498969912528992,0.1833752989768982,0.486328125,0.59765625
121,-2.04437255859375,2.020751953125,0.13351021707057953,0.14955304563045502,0.66015625,0.6953125
122,-0.24482059478759766,0.16449260711669922,0.1562427133321762,0.18621858954429626,0.6171875,0.63671875
123,-1.012463092803955,0.9167615175247192,0.13792537152767181,0.19040855765342712,0.55859375,0.66015625
124,-15.873504638671875,15.821337699890137,0.17186516523361206,0.17222154140472412,0.7578125,0.671875
125,-8.389331817626953,8.391036033630371,0.24337512254714966,0.2087845802307129,0.6875,0.8046875
126,-3.068892240524292,3.0730972290039062,0.16882774233818054,0.18379747867584229,0.6484375,0.6484375
127,-6.468258857727051,6.159209251403809,0.21982118487358093,0.1734163612127304,0.60546875,0.85546875
128,-4.065893173217773,3.9896445274353027,0.16281497478485107,0.17960861325263977,0.58203125,0.625
129,-2.4485647678375244,2.377873420715332,0.18647873401641846,0.15942543745040894,0.640625,0.57421875
130,-6.006648063659668,6.063258171081543,0.16405750811100006,0.1382979452610016,0.58203125,0.5625
131,-18.233354568481445,18.238100051879883,0.15077951550483704,0.16126558184623718,0.5859375,0.6171875
132,-10.13669490814209,10.1089506149292,0.1408241093158722,0.22762377560138702,0.60546875,0.5859375
133,-2.6272683143615723,2.5866711139678955,0.11570271849632263,0.1365518867969513,0.498046875,0.466796875
134,-4.483109474182129,4.443271636962891,0.1574946939945221,0.18649154901504517,0.4921875,0.52734375
135,0.1299724578857422,-0.2032461166381836,0.16402216255664825,0.216047465801239,0.59375,0.671875
136,-6.216835975646973,6.098738670349121,0.14808331429958344,0.14650589227676392,0.5078125,0.53515625
137,-2.2508444786071777,2.056837558746338,0.21637845039367676,0.1490558683872223,0.63671875,0.53515625
138,0.03062748908996582,-0.18387329578399658,0.21575774252414703,0.17694944143295288,0.56640625,0.54296875
139,-4.947768688201904,4.862481117248535,0.17737622559070587,0.1564137488603592,0.72265625,0.7265625
140,-5.520234107971191,5.45556640625,0.14105132222175598,0.16779319941997528,0.62890625,0.546875
141,-5.6206374168396,5.495898723602295,0.2469598650932312,0.18860462307929993,0.6015625,0.56640625
142,0.6121399402618408,-0.8761056661605835,0.1706632673740387,0.1454039216041565,0.66796875,0.66015625
143,-10.2317476272583,10.129770278930664,0.2146979123353958,0.1588364988565445,0.62109375,0.69921875
144,-3.2441937923431396,3.3395497798919678,0.19611215591430664,0.1944042146205902,0.5625,0.53125
145,-9.084802627563477,8.708212852478027,0.19060958921909332,0.22066691517829895,0.63671875,0.62890625
146,-1.7651677131652832,1.7145024538040161,0.1980987787246704,0.18220868706703186,0.94140625,0.734375
147,-0.09175610542297363,0.007754683494567871,0.182162344455719,0.18681606650352478,0.5859375,0.55859375
148,-3.009766101837158,3.101839780807495,0.16304384171962738,0.18245074152946472,0.70703125,0.61328125
149,0.8461863994598389,-0.8652249574661255,0.15768389403820038,0.22216881811618805,0.67578125,0.578125
150,-0.8535804748535156,0.8036727905273438,0.19618338346481323,0.23280803859233856,0.6328125,0.58203125
151,-13.283689498901367,13.570758819580078,0.16274908185005188,0.21593567728996277,0.59765625,0.56640625
152,-4.339855194091797,4.510636329650879,0.17449665069580078,0.22761330008506775,0.5234375,0.57421875
153,-7.381206512451172,7.4394941329956055,0.2114555835723877,0.1591348648071289,0.62890625,0.6640625
154,-1.4674911499023438,1.4077317714691162,0.14455166459083557,0.1608511209487915,0.50390625,0.474609375
155,-0.16678452491760254,0.27953553199768066,0.19168712198734283,0.21517571806907654,0.65625,0.6015625
156,-3.0816149711608887,2.8907785415649414,0.1830333024263382,0.1899789273738861,0.69140625,0.6171875
157,-1.0752452611923218,1.0821647644042969,0.149801105260849,0.14650863409042358,0.57421875,0.60546875
158,-6.523036956787109,6.7749409675598145,0.17043617367744446,0.17491492629051208,0.435546875,0.5703125
159,-20.4760799407959,20.32733726501465,0.14627663791179657,0.1895078420639038,0.57421875,0.56640625
160,-3.3873798847198486,3.429370641708374,0.19004692137241364,0.19936761260032654,0.51171875,0.61328125
161,-4.177699089050293,4.031926155090332,0.20390132069587708,0.19510823488235474,0.52734375,0.640625
162,-6.24577522277832,6.133928298950195,0.2496405839920044,0.20084184408187866,0.61328125,0.5859375
163,0.667433500289917,-0.6202068328857422,0.1749706268310547,0.200303852558136,0.62109375,0.6171875
164,-3.060459613800049,3.037341356277466,0.18178579211235046,0.22992363572120667,0.69921875,0.78515625
165,-4.070378303527832,4.090951442718506,0.22018247842788696,0.20680660009384155,0.5703125,0.52734375
166,-3.20172119140625,3.1767959594726562,0.13739719986915588,0.1599002629518509,0.546875,0.57421875
167,-6.79802131652832,6.582782745361328,0.20454207062721252,0.15876641869544983,0.6015625,0.6171875
168,-7.853564262390137,7.828056335449219,0.19573664665222168,0.22919267416000366,0.578125,0.70703125
169,-13.549783706665039,13.562540054321289,0.19251541793346405,0.23385439813137054,0.67578125,0.71875
170,-6.239671230316162,6.402677536010742,0.17013686895370483,0.1523403376340866,0.546875,0.53515625
171,-3.6099257469177246,3.7564291954040527,0.19006776809692383,0.22185635566711426,0.6640625,0.7109375
172,-7.135003089904785,7.195674896240234,0.18465958535671234,0.15268424153327942,0.65234375,0.53515625
173,-2.8632922172546387,2.887526035308838,0.14599943161010742,0.17206378281116486,0.60546875,0.61328125
174,-1.7791142463684082,1.8042984008789062,0.17721283435821533,0.13101673126220703,0.51953125,0.57421875
175,-5.909115314483643,5.9253926277160645,0.2043968141078949,0.18521681427955627,0.640625,0.68359375
176,-7.939705848693848,7.799610137939453,0.1858207732439041,0.1934831440448761,0.51953125,0.6015625
177,-2.132998466491699,2.26204776763916,0.1432172954082489,0.17156517505645752,0.57421875,0.55078125
178,-1.5411415100097656,1.6507751941680908,0.24190548062324524,0.19053611159324646,0.64453125,0.6015625
179,-2.3648149967193604,2.228846311569214,0.19493676722049713,0.18620529770851135,0.53125,0.62890625
180,-5.420284271240234,5.553363800048828,0.1652410477399826,0.25246983766555786,0.6015625,0.6640625
181,-4.19290828704834,4.2282257080078125,0.1833764761686325,0.1800570785999298,0.5234375,0.55859375
182,-3.8080661296844482,3.6924889087677,0.17402349412441254,0.20723778009414673,0.79296875,0.79296875
183,-3.152740001678467,3.320796251296997,0.21282373368740082,0.17471596598625183,0.62890625,0.66015625
184,-7.609124183654785,7.559052467346191,0.16446447372436523,0.17908959090709686,0.64453125,0.6015625
185,-6.683314323425293,6.695703506469727,0.1774711161851883,0.17630288004875183,0.51171875,0.53125
186,-4.788563251495361,4.82717227935791,0.22704868018627167,0.22305834293365479,0.66015625,0.71484375
187,-0.42084574699401855,0.39299988746643066,0.2176104485988617,0.2155623883008957,0.640625,0.63671875
188,-0.10893237590789795,0.18834352493286133,0.13033290207386017,0.15791933238506317,0.447265625,0.48046875
189,-7.597517967224121,7.775794982910156,0.1809515357017517,0.22622905671596527,0.55859375,0.546875
190,-4.881555557250977,5.078672409057617,0.171727254986763,0.24374471604824066,0.6953125,0.6328125
191,-6.468955039978027,6.510592460632324,0.21284982562065125,0.1803155243396759,0.53515625,0.609375
192,-3.1422042846679688,3.1847825050354004,0.20358586311340332,0.1880735456943512,0.6015625,0.6484375
193,-5.1623735427856445,5.201977729797363,0.12460982799530029,0.14595255255699158,0.46484375,0.451171875
194,-2.566607713699341,2.5666017532348633,0.1481810212135315,0.2455776184797287,0.50390625,0.6875
195,-12.744791984558105,12.690274238586426,0.17290259897708893,0.19539187848567963,0.61328125,0.578125
196,-5.596325874328613,5.688042640686035,0.14968176186084747,0.1661713421344757,0.486328125,0.52734375
197,-4.226174831390381,4.499951362609863,0.17170032858848572,0.14452537894248962,0.53125,0.62109375
198,-15.21627426147461,15.26356315612793,0.22524619102478027,0.2472122609615326,0.56640625,0.78515625
199,-5.848294258117676,5.74462890625,0.22010309994220734,0.2121926248073578,0.7109375,0.734375
200,-5.613952159881592,5.663009166717529,0.15426279604434967,0.21524621546268463,0.494140625,0.61328125
201,-3.2939460277557373,3.1143805980682373,0.15862199664115906,0.17632611095905304,0.5,0.54296875
202,-2.2213544845581055,2.38346004486084,0.2113819718360901,0.16938278079032898,0.62890625,0.6640625
203,-4.045406341552734,4.13360595703125,0.2064719796180725,0.23168569803237915,0.7265625,0.67578125
204,-3.906167984008789,3.9103851318359375,0.17411592602729797,0.1738400161266327,0.6015625,0.55859375
205,-6.489381790161133,6.57068395614624,0.17556548118591309,0.14759333431720734,0.65625,0.62890625
206,-4.298487663269043,4.385178565979004,0.16551829874515533,0.20909249782562256,0.72265625,0.8828125
207,-0.33568644523620605,0.2897205352783203,0.1343386471271515,0.19670066237449646,0.482421875,0.5546875
208,-8.252707481384277,8.25477123260498,0.22516855597496033,0.200219988822937,1.5546875,0.6875
209,-2.1352474689483643,2.421726703643799,0.1407478302717209,0.17214730381965637,0.5546875,0.55078125
210,-1.7373433113098145,1.8556280136108398,0.2098851203918457,0.21426257491111755,0.6171875,0.57421875
211,-2.5203325748443604,2.8784351348876953,0.18638725578784943,0.15845276415348053,0.57421875,0.55078125
212,-3.935736656188965,4.066561698913574,0.20164060592651367,0.21500173211097717,0.76953125,0.68359375
213,-5.372616767883301,5.218224048614502,0.24408456683158875,0.16394349932670593,0.6640625,0.578125
214,-8.426321029663086,8.404170036315918,0.16808654367923737,0.18348395824432373,0.57421875,0.59375
215,-10.234146118164062,10.235251426696777,0.22997236251831055,0.17328205704689026,0.8203125,0.6484375
216,-6.586843490600586,6.657417297363281,0.17835184931755066,0.17955805361270905,0.58984375,0.5390625
217,-8.046308517456055,8.0923433303833,0.19316375255584717,0.20785990357398987,0.7109375,0.7109375
218,0.052936553955078125,0.06937777996063232,0.17420239746570587,0.16517414152622223,0.546875,0.54296875
219,-2.6484341621398926,2.5876171588897705,0.17786960303783417,0.169749915599823,0.58984375,0.6015625
220,-6.049357891082764,5.986712455749512,0.2768670320510864,0.17699837684631348,0.66796875,0.609375
221,-9.094965934753418,9.164591789245605,0.17745153605937958,0.17261888086795807,0.546875,0.5078125
222,-10.15822696685791,10.397173881530762,0.13726191222667694,0.23608998954296112,0.48828125,0.54296875
223,-3.3582162857055664,3.242374897003174,0.26156461238861084,0.21983063220977783,0.67578125,0.70703125
224,0.9864304065704346,-0.7893190383911133,0.20553548634052277,0.20844179391860962,0.68359375,0.73828125
225,-1.5830762386322021,1.5206035375595093,0.18950605392456055,0.22379374504089355,0.66796875,0.58984375
226,2.5389013290405273,-2.4798779487609863,0.2577250897884369,0.2380119264125824,0.7265625,0.65625
227,-3.368412971496582,3.391291856765747,0.21011729538440704,0.21857336163520813,0.609375,0.68359375
228,-8.182016372680664,8.190008163452148,0.1810050755739212,0.17918235063552856,0.54296875,0.55078125
229,-6.4688897132873535,6.534134864807129,0.17203527688980103,0.168044313788414,0.435546875,0.45703125
230,-5.721778392791748,5.787732124328613,0.2804054915904999,0.24824757874011993,0.62109375,0.59765625
231,-2.592454671859741,2.772702217102051,0.1968672126531601,0.14934241771697998,0.453125,0.55078125
232,-3.7929606437683105,3.8400650024414062,0.16326913237571716,0.16519795358181,0.49609375,0.55078125
233,-6.196669578552246,6.411192417144775,0.1732785403728485,0.21634791791439056,0.609375,0.6484375
234,-12.591719627380371,12.487228393554688,0.19450117647647858,0.19107387959957123,0.66015625,0.63671875
235,-13.635587692260742,13.731781005859375,0.20152166485786438,0.18023976683616638,0.515625,0.62109375
236,-2.147846221923828,2.0670642852783203,0.13971325755119324,0.13491570949554443,0.57421875,0.53125
237,-3.1683578491210938,3.2185921669006348,0.24161380529403687,0.17528465390205383,0.546875,0.640625
238,-1.070724606513977,1.2408452033996582,0.20800243318080902,0.19133712351322174,0.66015625,0.640625
239,2.0246658325195312,-2.1966896057128906,0.20676563680171967,0.19166143238544464,0.70703125,0.56640625
240,-2.8400533199310303,2.8963799476623535,0.21085017919540405,0.19121940433979034,0.62890625,0.65625
241,-4.486476421356201,4.388227462768555,0.20305722951889038,0.16213364899158478,0.63671875,0.62109375
242,-12.999156951904297,12.939312934875488,0.1338489055633545,0.21715235710144043,0.5234375,0.60546875
243,-5.4134745597839355,5.302643775939941,0.1376502811908722,0.17386595904827118,0.58984375,0.5625
244,-4.233945846557617,4.142712116241455,0.17395168542861938,0.14445416629314423,0.6875,0.625
245,-2.19095778465271,2.419639825820923,0.1777949035167694,0.16534897685050964,0.486328125,0.5625
246,-14.587024688720703,14.512002944946289,0.20260047912597656,0.1799393743276596,0.48828125,0.5703125
247,-2.790435314178467,2.7794761657714844,0.1849243938922882,0.18827450275421143,0.57421875,0.5546875
248,-0.9218261241912842,0.8972468376159668,0.2364279329776764,0.22361096739768982,0.69921875,0.734375
249,-0.458040714263916,0.41323983669281006,0.10981439054012299,0.12525276839733124,0.45703125,0.48046875
250,-3.337127685546875,3.389251708984375,0.18080756068229675,0.2158254086971283,0.5078125,0.59765625
251,-6.571137428283691,6.531721115112305,0.17359760403633118,0.1601307988166809,0.546875,0.66015625
252,-3.0804402828216553,3.0588107109069824,0.22481152415275574,0.33718621730804443,0.796875,0.70703125
253,-7.06397819519043,7.125354290008545,0.1790732741355896,0.22799460589885712,0.51953125,0.57421875
254,-2.79787540435791,2.810492515563965,0.16582563519477844,0.1479921191930771,0.51953125,0.54296875
255,-13.32333755493164,13.159917831420898,0.1663561314344406,0.2072441577911377,0.5,0.51171875
256,-6.539790153503418,6.4814300537109375,0.13574904203414917,0.17717309296131134,0.5703125,0.55078125
257,0.39641857147216797,-0.4760627746582031,0.16582927107810974,0.15300947427749634,0.83203125,0.7421875
258,-8.364166259765625,8.608572006225586,0.13598684966564178,0.23542091250419617,0.625,0.71875
259,-24.601200103759766,24.584735870361328,0.21878935396671295,0.22236871719360352,0.63671875,0.59765625
260,0.1671130657196045,-0.4041264057159424,0.1819090098142624,0.16113249957561493,0.47265625,0.4921875
261,1.2452778816223145,-1.1199512481689453,0.22520829737186432,0.2250177264213562,0.671875,0.7109375
262,6.697554588317871,-6.525838375091553,0.18385034799575806,0.18284206092357635,0.48828125,0.58203125
263,-2.181729555130005,2.2713065147399902,0.163528710603714,0.27405333518981934,0.546875,0.77734375
264,-14.6851806640625,14.441222190856934,0.15594187378883362,0.2687050998210907,0.56640625,0.55859375
265,-7.062390327453613,7.119418621063232,0.18005841970443726,0.221906840801239,0.62890625,0.578125
266,-10.111364364624023,10.177257537841797,0.20785585045814514,0.16628402471542358,0.58203125,0.61328125
267,-6.687320709228516,6.422610282897949,0.1456160694360733,0.21229559183120728,0.462890625,0.55078125
268,-5.103748798370361,5.118247985839844,0.1915658712387085,0.20995286107063293,0.7109375,0.61328125
269,-1.1437642574310303,1.2569026947021484,0.1535414606332779,0.20080217719078064,0.53125,0.58984375
270,-2.9517860412597656,2.7996952533721924,0.15598905086517334,0.15749885141849518,0.5234375,0.484375
271,-2.507169723510742,2.4925222396850586,0.15942540764808655,0.1690249741077423,0.484375,0.478515625
272,-1.4594972133636475,1.5576462745666504,0.19156277179718018,0.17515423893928528,0.625,0.5703125
273,-4.511753559112549,4.637997627258301,0.1685740053653717,0.18102875351905823,0.56640625,0.58203125
274,-3.8623733520507812,3.776447296142578,0.22597470879554749,0.19535231590270996,0.6328125,0.609375
275,-2.7800464630126953,2.689056634902954,0.19168995320796967,0.14561840891838074,0.478515625,0.578125
276,-9.347801208496094,9.330048561096191,0.1665205955505371,0.17250820994377136,0.515625,0.5625
277,0.9996585845947266,-1.0894513130187988,0.2430407702922821,0.19108569622039795,0.59375,0.5390625
278,-4.548680782318115,4.637128829956055,0.15164104104042053,0.20593291521072388,0.5546875,0.71875
279,-9.10234546661377,9.066265106201172,0.2035636454820633,0.21236729621887207,0.60546875,0.6328125
280,-1.6242094039916992,1.5709710121154785,0.24545159935951233,0.2397131621837616,0.5234375,0.53515625
281,-8.142219543457031,8.367908477783203,0.34149375557899475,0.3234727382659912,1.09375,1.140625
282,-1.5698704719543457,1.750338077545166,0.14088720083236694,0.20753686130046844,0.5234375,0.6171875
